4.340374532461166446e+00
4.339848198112726152e+00
4.340261409778658042e+00
4.340021164009138843e+00
4.339632124938940905e+00
4.338933858103690255e+00
4.338049979482403451e+00
4.336971783819632442e+00
4.335978813567413326e+00
4.334950177283142914e+00
4.333933029296639816e+00
4.332861250131250230e+00
4.332054958009154966e+00
4.330955937423475177e+00
4.329741483294218263e+00
4.328371357995158597e+00
4.327291395431566379e+00
4.326106547693056470e+00
4.325001479725304243e+00
4.324494695523105392e+00
4.322988796713812754e+00
4.322104188396911795e+00
4.320877006751087102e+00
4.319661039402768132e+00
4.318346717509026433e+00
4.316765736514173391e+00
4.315460649473338073e+00
4.314236438528225470e+00
4.313009174087912179e+00
4.311809420891455247e+00
4.310579660363538679e+00
4.309290218179142151e+00
4.307854420201868706e+00
4.306770417462422174e+00
4.305395877994361520e+00
4.304245820880558071e+00
4.302817986736084954e+00
4.301736016117589045e+00
4.300476313535385842e+00
4.299385982218494107e+00
4.298247165904092171e+00
4.296917144455732362e+00
4.295604247782849328e+00
4.294132515624452751e+00
4.292723905474399082e+00
4.291485921044174923e+00
4.290229049924537463e+00
4.288763219392221160e+00
4.287469045024757008e+00
4.286880463089488558e+00
4.285591070648249179e+00
4.284569397738993146e+00
4.283806205189475413e+00
4.282564255988451585e+00
4.281290420713481204e+00
4.279680524879330150e+00
4.278558701057255220e+00
4.277831494380276212e+00
4.276576754917375212e+00
4.275215844027401957e+00
4.274046208274850933e+00
4.272640020238038794e+00
4.272090801553020789e+00
4.270851809210711281e+00
4.269485995043026172e+00
4.268633927527902827e+00
4.267379858352953192e+00
4.266366953611330004e+00
4.264930762534336672e+00
4.263853059974621829e+00
4.262558039645893970e+00
4.261170279188873700e+00
4.259675053390581390e+00
4.258373844628618343e+00
4.257750126021187853e+00
4.256483777329111540e+00
4.255228686631539858e+00
4.253896952522315367e+00
4.252555320632125380e+00
4.251226704777969267e+00
4.249852461000513948e+00
4.248439493276528367e+00
4.247578192149950915e+00
4.246110638963141781e+00
4.244730031873754861e+00
4.243402711738731625e+00
4.242695217726028645e+00
4.242338670245805687e+00
4.241299081304716445e+00
4.240795492222495966e+00
4.239629366806643596e+00
4.238326819253648736e+00
4.236959134858024889e+00
4.235823642378897524e+00
4.234709284419501785e+00
4.233414551112026025e+00
4.231930022669312841e+00
4.230627845711752322e+00
4.229215567465878678e+00
4.228237759998541456e+00
4.226893052140047402e+00
4.225416561300050056e+00
4.224724502358989220e+00
4.223384306970399571e+00
4.222050625460364692e+00
4.220730550943454951e+00
4.219787798097513587e+00
4.219293400018425011e+00
4.218396831199171970e+00
4.216789271350700474e+00
4.215427321881137779e+00
4.215068081664435695e+00
4.213664293594902688e+00
4.212143353052375971e+00
4.211078750507048163e+00
4.209742357044016892e+00
4.209060206153877104e+00
4.207911916936187602e+00
4.206407822863642565e+00
4.205052472570228517e+00
4.203626106621095815e+00
4.202350747039742984e+00
4.201237211981790232e+00
4.199902365236498625e+00
4.198888959367462981e+00
4.197332653301467431e+00
4.195854691490145782e+00
4.195043340163218559e+00
4.193780623139888419e+00
4.192961980799523758e+00
4.191230211665022409e+00
4.190170879379687463e+00
4.188485411783617884e+00
4.187804978244087373e+00
4.186327183555989428e+00
4.185457775937634572e+00
4.183931873120040557e+00
4.182508071652346615e+00
4.181957377822103084e+00
4.180322859304220096e+00
4.179343875928176466e+00
4.178219101535051827e+00
4.176764058436019944e+00
4.175804833211201661e+00
4.174394832907180941e+00
4.173056687425774847e+00
4.171748680815786869e+00
4.170628924312934416e+00
4.168934208913249506e+00
4.167812301576971912e+00
4.166059234606205308e+00
4.164603589304399556e+00
4.163231057295981863e+00
4.161206836191230884e+00
4.159184573980893695e+00
4.157198676798575576e+00
4.155083641732234767e+00
4.153492316225344538e+00
4.151477023000076372e+00
4.149960748384913245e+00
4.148316144902000957e+00
4.146422655064395890e+00
4.144642971682403143e+00
4.142922751928494129e+00
4.141857554348608694e+00
4.140075142127740193e+00
4.138275671767717157e+00
4.136618584154803102e+00
4.135019992380341236e+00
4.133713295513800290e+00
4.131636154655573101e+00
4.130227549544923882e+00
4.128402693518283151e+00
4.126422494674557129e+00
4.124384882385342621e+00
4.122699227265988142e+00
4.121347765173655198e+00
4.119841904745594086e+00
4.118482645049482471e+00
4.117252567250624828e+00
4.115450078467782546e+00
4.114193378017382052e+00
4.112107357609183111e+00
4.110439279821199499e+00
4.108087243365780239e+00
4.106215062961784845e+00
4.104745988649708188e+00
4.102750442900240380e+00
